_id,date,end_price,daily_change,start_price,high_price,low_price,trade
660cc1286ca5177d63a41ec2,2020.10.21,18400,+150,18450,18750,18200,171090
660cc1286ca5177d63a41ec3,2020.10.20,18250,-500,18550,18800,17750,408845
660cc1286ca5177d63a41ec4,2020.10.19,18750,"-1,150",19750,20100,18500,608790
660cc1286ca5177d63a41ec5,,,,,,,
660cc1286ca5177d63a41ec6,,,,,,,
660cc1286ca5177d63a41ec7,,,,,,,
660cc1296ca5177d63a41ec8,2020.10.16,19900,+700,19450,19900,18800,326742
660cc1296ca5177d63a41ec9,2020.10.15,19200,-200,19500,19500,18700,292216
660cc1296ca5177d63a41eca,2020.10.14,19400,+50,19600,19850,19300,489661
660cc1296ca5177d63a41ecb,2020.10.13,19350,+650,19300,19650,18850,662866
660cc1296ca5177d63a41ecc,2020.10.12,18700,+250,18550,18850,18400,185770
660cc1296ca5177d63a41ecd,,,,,,,
660cc12a6ca5177d63a41ece,,,,,,,
660cc12a6ca5177d63a41ecf,,,,,,,
660cc12a6ca5177d63a41ed0,2020.10.08,18450,-350,18950,18950,18450,200106
660cc12a6ca5177d63a41ed1,2020.10.07,18800,+50,18650,19000,18500,158573
660cc12a6ca5177d63a41ed2,2020.10.06,18750,-100,19000,19000,18600,150254
660cc12a6ca5177d63a41ed3,2020.10.05,18850,-50,19150,19150,18600,198119
660cc12b6ca5177d63a41ed4,2020.09.29,18900,+400,18700,19050,18500,250348
660cc12b6ca5177d63a41ed5,,,,,,,
660cc12b6ca5177d63a41ed6,,,,,,,
660cc12b6ca5177d63a41ed7,,,,,,,
660cc12b6ca5177d63a41ed8,2020.09.28,18500,+900,18000,18850,17950,367244
660cc12b6ca5177d63a41ed9,2020.09.25,17600,+100,17700,18000,17400,241114
660cc12b6ca5177d63a41eda,2020.09.24,17500,"-1,350",18150,18550,17200,605868
660cc12b6ca5177d63a41edb,2020.09.23,18850,+300,18900,19150,18100,370018
660cc12b6ca5177d63a41edc,2020.09.22,18550,-500,19050,19050,17850,557160
660cc12b6ca5177d63a41edd,,,,,,,
660cc12c6ca5177d63a41ede,,,,,,,
660cc12c6ca5177d63a41edf,,,,,,,
660cc12c6ca5177d63a41ee0,2020.09.21,19050,-850,19900,19950,18800,748470
660cc12d6ca5177d63a41ee1,2020.09.18,19900,-200,20100,20400,19450,320416
660cc12d6ca5177d63a41ee2,2020.09.17,20100,-600,20750,20900,19950,347362
660cc12d6ca5177d63a41ee3,2020.09.16,20700,-650,21350,21800,20500,425465
660cc12d6ca5177d63a41ee4,2020.09.15,21350,+850,20900,21800,20700,896251
660cc12d6ca5177d63a41ee5,,,,,,,
660cc12d6ca5177d63a41ee6,,,,,,,
660cc12d6ca5177d63a41ee7,,,,,,,
660cc12d6ca5177d63a41ee8,2020.09.14,20500,0,20750,20950,20250,547917
660cc12d6ca5177d63a41ee9,2020.09.11,20500,+200,20000,20500,19800,239892
660cc12d6ca5177d63a41eea,2020.09.10,20300,+500,20350,20450,19650,403787
660cc12d6ca5177d63a41eeb,2020.09.09,19800,-200,19500,20300,19500,453354
660cc12d6ca5177d63a41eec,2020.09.08,20000,-50,20550,21300,19900,1060969
660cc12d6ca5177d63a41eed,,,,,,,
660cc12f6ca5177d63a41eee,,,,,,,
660cc12f6ca5177d63a41eef,,,,,,,
660cc12f6ca5177d63a41ef0,2020.09.07,20050,-500,20600,20750,19800,584208
660cc12f6ca5177d63a41ef1,2020.09.04,20550,-600,20500,20750,20150,790363
660cc12f6ca5177d63a41ef2,2020.09.03,21150,+750,20150,21400,19850,1040039
660cc12f6ca5177d63a41ef3,2020.09.02,20400,"+1,250",19400,21000,19150,1656094
660cc12f6ca5177d63a41ef4,2020.09.01,19150,-550,19600,19600,18750,850830
660cc12f6ca5177d63a41ef5,,,,,,,
660cc12f6ca5177d63a41ef6,,,,,,,
660cc12f6ca5177d63a41ef7,,,,,,,
660cc12f6ca5177d63a41ef8,2020.08.31,19700,-300,20200,20250,19300,949322
660cc12f6ca5177d63a41ef9,2020.08.28,20000,"+1,350",18900,20450,18850,1918738
660cc12f6ca5177d63a41efa,2020.08.27,18650,-300,19050,19300,18600,791441
660cc1306ca5177d63a41efb,2020.08.26,18950,+150,19000,19300,18300,783702
660cc1306ca5177d63a41efc,2020.08.25,18800,+500,18400,19000,18000,1265386
660cc1306ca5177d63a41efd,,,,,,,
660cc1316ca5177d63a41efe,,,,,,,
660cc1316ca5177d63a41eff,,,,,,,
660cc1316ca5177d63a41f00,2020.08.24,18300,"+1,800",17100,19650,16900,4501939
660cc1316ca5177d63a41f01,2020.08.21,16500,+350,16450,16650,15900,710628
660cc1316ca5177d63a41f02,2020.08.20,16150,-800,17050,17200,15900,613665
660cc1316ca5177d63a41f03,2020.08.19,16950,+300,17150,17350,16500,765712
660cc1316ca5177d63a41f04,2020.08.18,16650,-650,17600,18000,16400,1107173
660cc1316ca5177d63a41f05,,,,,,,
660cc1316ca5177d63a41f06,,,,,,,
660cc1316ca5177d63a41f07,,,,,,,
660cc1316ca5177d63a41f08,2020.08.14,17300,-800,18400,18750,17300,1314361
660cc1326ca5177d63a41f09,2020.08.13,18100,"+1,050",17200,18400,16850,1377911
660cc1326ca5177d63a41f0a,2020.08.12,17050,-500,17500,17500,16650,438587
660cc1326ca5177d63a41f0b,2020.08.11,17550,-50,18150,18400,17450,611503
660cc1326ca5177d63a41f0c,2020.08.10,17600,+500,17100,17850,16800,423077
660cc1326ca5177d63a41f0d,,,,,,,
660cc1336ca5177d63a41f0e,,,,,,,
660cc1336ca5177d63a41f0f,,,,,,,
660cc1336ca5177d63a41f10,2020.08.07,17100,0,17100,17200,16700,270489
660cc1336ca5177d63a41f11,2020.08.06,17100,-50,17100,17500,16950,275789
660cc1336ca5177d63a41f12,2020.08.05,17150,+50,17150,17500,16950,406932
660cc1336ca5177d63a41f13,2020.08.04,17100,-250,17400,17450,16700,445400
660cc1346ca5177d63a41f14,2020.08.03,17350,+450,17150,17700,16850,579802
660cc1346ca5177d63a41f15,,,,,,,
660cc1346ca5177d63a41f16,,,,,,,
660cc1346ca5177d63a41f17,,,,,,,
660cc1346ca5177d63a41f18,2020.07.31,16900,+700,16400,17650,16350,1022557
660cc1346ca5177d63a41f19,2020.07.30,16200,+700,15700,16200,15350,299323
660cc1346ca5177d63a41f1a,2020.07.29,15500,+50,15450,15600,15150,164899
660cc1346ca5177d63a41f1b,2020.07.28,15450,-100,15800,15850,15050,304383
660cc1346ca5177d63a41f1c,2020.07.27,15550,+150,15250,15750,15250,119172
660cc1346ca5177d63a41f1d,,,,,,,
660cc1356ca5177d63a41f1e,,,,,,,
660cc1356ca5177d63a41f1f,,,,,,,
660cc1366ca5177d63a41f20,2020.07.24,15400,-700,15900,16000,15300,483537
660cc1366ca5177d63a41f21,2020.07.23,16100,-700,16800,16800,15950,502341
660cc1366ca5177d63a41f22,2020.07.22,16800,-200,17050,17150,16550,270128
660cc1366ca5177d63a41f23,2020.07.21,17000,+450,16800,17400,16550,316428
660cc1366ca5177d63a41f24,2020.07.20,16550,+400,16350,16850,16200,294620
660cc1366ca5177d63a41f25,,,,,,,
660cc1366ca5177d63a41f26,,,,,,,
660cc1366ca5177d63a41f27,,,,,,,
660cc1366ca5177d63a41f28,2020.07.17,16150,-250,16300,16650,15850,308664
660cc1366ca5177d63a41f29,2020.07.16,16400,-500,16700,17000,16200,346578
660cc1366ca5177d63a41f2a,2020.07.15,16900,-250,17200,17350,16350,328546
660cc1366ca5177d63a41f2b,2020.07.14,17150,-500,17600,17600,17100,301846
660cc1366ca5177d63a41f2c,2020.07.13,17650,+400,17550,17850,17250,252106
660cc1376ca5177d63a41f2d,,,,,,,
660cc1386ca5177d63a41f2e,,,,,,,
660cc1386ca5177d63a41f2f,,,,,,,
660cc1386ca5177d63a41f30,2020.07.10,17250,-150,17500,18050,17100,409618
660cc1386ca5177d63a41f31,2020.07.09,17400,+400,17200,17800,16800,562441
660cc1386ca5177d63a41f32,2020.07.08,17000,+900,16100,17300,15700,665299
660cc1386ca5177d63a41f33,2020.07.07,16100,+550,15800,16250,15350,397390
660cc1386ca5177d63a41f34,2020.07.06,15550,+100,15500,15800,15250,178324
660cc1386ca5177d63a41f35,,,,,,,
660cc1386ca5177d63a41f36,,,,,,,
660cc1386ca5177d63a41f37,,,,,,,
660cc1386ca5177d63a41f38,2020.07.03,15450,-100,15600,15650,15300,135893
660cc1386ca5177d63a41f39,2020.07.02,15550,+350,15200,15600,15150,191062
660cc1386ca5177d63a41f3a,2020.07.01,15200,-300,15650,15800,15000,242195
660cc1396ca5177d63a41f3b,2020.06.30,15500,+100,15550,15850,15250,256678
660cc1396ca5177d63a41f3c,2020.06.29,15400,-550,15550,16050,15250,425716
660cc1396ca5177d63a41f3d,,,,,,,
660cc13a6ca5177d63a41f3e,,,,,,,
660cc13a6ca5177d63a41f3f,,,,,,,
660cc13a6ca5177d63a41f40,2020.06.26,15950,-550,16950,16950,15800,422549
660cc13a6ca5177d63a41f41,2020.06.25,16500,+250,15900,16550,15650,510447
660cc13a6ca5177d63a41f42,2020.06.24,16250,+350,16250,16600,15850,524266
660cc13a6ca5177d63a41f43,2020.06.23,15900,-450,16300,16450,15400,778803
660cc13a6ca5177d63a41f44,2020.06.22,16350,+100,16100,16600,15700,893210
660cc13a6ca5177d63a41f45,,,,,,,
660cc13a6ca5177d63a41f46,,,,,,,
660cc13a6ca5177d63a41f47,,,,,,,
660cc13a6ca5177d63a41f48,2020.06.19,16250,"+1,400",15000,16250,14500,1682065
660cc13b6ca5177d63a41f49,2020.06.18,14850,0,15000,15800,14650,1123749
660cc13b6ca5177d63a41f4a,2020.06.17,14850,-100,15150,15250,14200,939553
660cc13b6ca5177d63a41f4b,2020.06.16,14950,"+1,850",13900,15100,13700,1776855
660cc13b6ca5177d63a41f4c,2020.06.15,13100,-400,13650,14850,12900,2236899
660cc13b6ca5177d63a41f4d,,,,,,,
660cc13c6ca5177d63a41f4e,,,,,,,
660cc13c6ca5177d63a41f4f,,,,,,,
660cc13c6ca5177d63a41f50,2020.06.12,13500,+50,12900,13650,12550,942515
660cc13c6ca5177d63a41f51,2020.06.11,13450,+900,12600,13700,12550,1564754
660cc13c6ca5177d63a41f52,2020.06.10,12550,+200,12350,12650,12300,256248
660cc13c6ca5177d63a41f53,2020.06.09,12350,0,12500,12550,12250,243144
660cc13c6ca5177d63a41f54,2020.06.08,12350,0,12450,12450,12200,150221
660cc13c6ca5177d63a41f55,,,,,,,
660cc13d6ca5177d63a41f56,,,,,,,
660cc13d6ca5177d63a41f57,,,,,,,
660cc13d6ca5177d63a41f58,2020.06.05,12350,0,12500,12500,12150,223586
660cc13d6ca5177d63a41f59,2020.06.04,12350,0,12550,12600,12300,246490
660cc13d6ca5177d63a41f5a,2020.06.03,12350,-450,12950,12950,12300,465841
660cc13d6ca5177d63a41f5b,2020.06.02,12800,+400,12550,12950,12400,432596
660cc13d6ca5177d63a41f5c,2020.06.01,12400,+400,12100,12550,12100,285888
660cc13d6ca5177d63a41f5d,,,,,,,
660cc13e6ca5177d63a41f5e,,,,,,,
660cc13e6ca5177d63a41f5f,,,,,,,
660cc13e6ca5177d63a41f60,2020.05.29,12000,-600,12600,12650,12000,446450
660cc13f6ca5177d63a41f61,2020.05.28,12600,-50,12700,12900,12250,355608
660cc13f6ca5177d63a41f62,2020.05.27,12650,-200,12850,12950,12400,278335
660cc13f6ca5177d63a41f63,2020.05.26,12850,+150,12800,13000,12700,201282
660cc13f6ca5177d63a41f64,2020.05.25,12700,+400,12400,12900,12350,299139
660cc13f6ca5177d63a41f65,,,,,,,
660cc13f6ca5177d63a41f66,,,,,,,
660cc13f6ca5177d63a41f67,,,,,,,
660cc13f6ca5177d63a41f68,2020.05.22,12300,-700,13100,13100,12150,770970
660cc13f6ca5177d63a41f69,2020.05.21,13000,-200,13300,13300,12850,272276
660cc13f6ca5177d63a41f6a,2020.05.20,13200,+350,13000,13300,12850,340923
660cc13f6ca5177d63a41f6b,2020.05.19,12850,-150,13150,13200,12700,281781
660cc13f6ca5177d63a41f6c,2020.05.18,13000,+150,13050,13150,12700,271404
660cc13f6ca5177d63a41f6d,,,,,,,
660cc1416ca5177d63a41f6e,,,,,,,
660cc1416ca5177d63a41f6f,,,,,,,
660cc1416ca5177d63a41f70,2020.05.15,12850,-150,13200,13200,12500,434468
660cc1416ca5177d63a41f71,2020.05.14,13000,-450,13350,13350,12950,307310
660cc1416ca5177d63a41f72,2020.05.13,13450,+100,13250,13600,13100,415532
660cc1416ca5177d63a41f73,2020.05.12,13350,+400,13000,13500,12950,558744
660cc1416ca5177d63a41f74,2020.05.11,12950,-200,13200,13250,12900,363664
660cc1416ca5177d63a41f75,,,,,,,
660cc1416ca5177d63a41f76,,,,,,,
660cc1416ca5177d63a41f77,,,,,,,
660cc1416ca5177d63a41f78,2020.05.08,13150,-250,13500,13550,13000,735645
660cc1416ca5177d63a41f79,2020.05.07,13400,+950,12400,13450,12350,1152189
660cc1416ca5177d63a41f7a,2020.05.06,12450,+50,12700,12700,12250,259620
660cc1426ca5177d63a41f7b,2020.05.04,12400,-150,12200,12600,12200,252417
660cc1426ca5177d63a41f7c,2020.04.29,12550,+100,12400,12650,12350,275596
660cc1426ca5177d63a41f7d,,,,,,,
660cc1436ca5177d63a41f7e,,,,,,,
660cc1436ca5177d63a41f7f,,,,,,,
660cc1436ca5177d63a41f80,2020.04.28,12450,-50,12900,12950,12350,502320
660cc1436ca5177d63a41f81,2020.04.27,12500,+100,12600,13050,12350,981439
660cc1436ca5177d63a41f82,2020.04.24,12400,+100,12400,12850,12100,871855
660cc1436ca5177d63a41f83,2020.04.23,12300,+500,12500,13450,12250,2439826
660cc1436ca5177d63a41f84,2020.04.22,11800,+500,11000,11900,10900,558970
660cc1436ca5177d63a41f85,,,,,,,
660cc1436ca5177d63a41f86,,,,,,,
660cc1436ca5177d63a41f87,,,,,,,
660cc1436ca5177d63a41f88,2020.04.21,11300,-300,11600,11700,10500,702240
660cc1446ca5177d63a41f89,2020.04.20,11600,-50,11650,11950,11450,412997
660cc1446ca5177d63a41f8a,2020.04.17,11650,-200,12000,12000,11450,568720
660cc1446ca5177d63a41f8b,2020.04.16,11850,-300,12150,12600,11750,545959
660cc1446ca5177d63a41f8c,2020.04.14,12150,+50,12250,12350,11950,586117
660cc1446ca5177d63a41f8d,,,,,,,
660cc1456ca5177d63a41f8e,,,,,,,
660cc1456ca5177d63a41f8f,,,,,,,
660cc1456ca5177d63a41f90,2020.04.13,12100,+600,11500,12350,11500,1648351
660cc1456ca5177d63a41f91,2020.04.10,11500,"-1,100",12650,12900,11250,2159231
660cc1456ca5177d63a41f92,2020.04.09,12600,"+2,350",10500,13300,10400,6765253
660cc1456ca5177d63a41f93,2020.04.08,10250,+50,10300,10700,10100,704884
660cc1456ca5177d63a41f94,2020.04.07,10200,-200,10650,10650,9920,708602
660cc1456ca5177d63a41f95,,,,,,,
660cc1466ca5177d63a41f96,,,,,,,
660cc1466ca5177d63a41f97,,,,,,,
660cc1466ca5177d63a41f98,2020.04.06,10400,+950,9640,10650,9480,1290318
660cc1466ca5177d63a41f99,2020.04.03,9450,-50,9760,9760,9200,400823
660cc1466ca5177d63a41f9a,2020.04.02,9500,+640,9200,9590,8860,816806
660cc1466ca5177d63a41f9b,2020.04.01,8860,-510,9370,9500,8780,507169
660cc1466ca5177d63a41f9c,2020.03.31,9370,+430,9300,9820,8940,1030019
660cc1466ca5177d63a41f9d,,,,,,,
660cc1476ca5177d63a41f9e,,,,,,,
660cc1476ca5177d63a41f9f,,,,,,,
660cc1476ca5177d63a41fa0,2020.03.30,8940,+840,8500,9130,8360,991987
660cc1476ca5177d63a41fa1,2020.03.27,8100,+500,7980,8430,7670,722894
660cc1476ca5177d63a41fa2,2020.03.26,7600,+350,7330,8060,7290,624896
660cc1486ca5177d63a41fa3,2020.03.25,7250,+410,7300,7480,6990,352654
660cc1486ca5177d63a41fa4,2020.03.24,6840,+340,6650,6850,6560,326869
660cc1486ca5177d63a41fa5,,,,,,,
660cc1486ca5177d63a41fa6,,,,,,,
660cc1486ca5177d63a41fa7,,,,,,,
660cc1486ca5177d63a41fa8,2020.03.23,6500,-310,6320,6740,6320,235962
660cc1486ca5177d63a41fa9,2020.03.20,6810,+300,6520,6990,6520,438190
660cc1486ca5177d63a41faa,2020.03.19,6510,-490,7140,8100,6370,1185224
660cc1486ca5177d63a41fab,2020.03.18,7000,-50,7150,8900,7000,973810
660cc1486ca5177d63a41fac,2020.03.17,7050,-170,6550,7320,6550,220333
660cc1486ca5177d63a41fad,,,,,,,
660cc14a6ca5177d63a41fae,,,,,,,
660cc14a6ca5177d63a41faf,,,,,,,
660cc14a6ca5177d63a41fb0,2020.03.16,7220,-360,7700,7900,7220,284795
660cc14a6ca5177d63a41fb1,2020.03.13,7580,-810,7600,7720,6860,551143
660cc14a6ca5177d63a41fb2,2020.03.12,8390,-810,9020,9170,8390,292424
660cc14a6ca5177d63a41fb3,2020.03.11,9200,-480,9700,9780,9150,276762
660cc14a6ca5177d63a41fb4,2020.03.10,9680,-120,9600,9740,9490,199476
660cc14a6ca5177d63a41fb5,,,,,,,
660cc14a6ca5177d63a41fb6,,,,,,,
660cc14a6ca5177d63a41fb7,,,,,,,
660cc14a6ca5177d63a41fb8,2020.03.09,9800,-500,10200,10200,9740,250043
660cc14a6ca5177d63a41fb9,2020.03.06,10300,-150,10250,10400,10150,111502
660cc14a6ca5177d63a41fba,2020.03.05,10450,0,10500,10600,10400,95842
660cc14b6ca5177d63a41fbb,2020.03.04,10450,+300,10200,10500,10150,146902
660cc14b6ca5177d63a41fbc,2020.03.03,10150,0,10200,10450,10150,188638
660cc14b6ca5177d63a41fbd,,,,,,,
660cc14c6ca5177d63a41fbe,,,,,,,
660cc14c6ca5177d63a41fbf,,,,,,,
660cc14c6ca5177d63a41fc0,2020.03.02,10150,+150,9890,10150,9830,156048
660cc14c6ca5177d63a41fc1,2020.02.28,10000,-200,10000,10100,9610,234785
660cc14c6ca5177d63a41fc2,2020.02.27,10200,0,10350,10850,10050,352963
660cc14c6ca5177d63a41fc3,2020.02.26,10200,+150,10100,10400,9960,224088
660cc14c6ca5177d63a41fc4,2020.02.25,10050,+120,9930,10150,9880,141244
660cc14c6ca5177d63a41fc5,,,,,,,
660cc14c6ca5177d63a41fc6,,,,,,,
660cc14c6ca5177d63a41fc7,,,,,,,
660cc14c6ca5177d63a41fc8,2020.02.24,9930,-270,10200,10400,9920,283969
660cc14d6ca5177d63a41fc9,2020.02.21,10200,-450,10800,10800,10150,316396
660cc14d6ca5177d63a41fca,2020.02.20,10650,+100,10650,10850,10550,218851
660cc14d6ca5177d63a41fcb,2020.02.19,10550,+150,10400,10550,10200,115681
660cc14d6ca5177d63a41fcc,2020.02.18,10400,-150,10550,10600,10300,164751
660cc14d6ca5177d63a41fcd,,,,,,,
660cc14e6ca5177d63a41fce,,,,,,,
660cc14e6ca5177d63a41fcf,,,,,,,
660cc14e6ca5177d63a41fd0,2020.02.17,10550,+100,10800,10800,10500,108525
660cc14e6ca5177d63a41fd1,2020.02.14,10450,0,10500,10600,10350,109438
660cc14e6ca5177d63a41fd2,2020.02.13,10450,-100,10600,10650,10400,193073
660cc14e6ca5177d63a41fd3,2020.02.12,10550,-100,10650,10700,10500,123143
660cc14e6ca5177d63a41fd4,2020.02.11,10650,+200,10600,10700,10400,211156
660cc14e6ca5177d63a41fd5,,,,,,,
660cc14f6ca5177d63a41fd6,,,,,,,
660cc14f6ca5177d63a41fd7,,,,,,,
660cc14f6ca5177d63a41fd8,2020.02.10,10450,-200,10550,10600,10350,246509
660cc14f6ca5177d63a41fd9,2020.02.07,10650,-350,11100,11150,10600,275525
660cc14f6ca5177d63a41fda,2020.02.06,11000,+300,10800,11050,10650,283048
660cc14f6ca5177d63a41fdb,2020.02.05,10700,+50,10900,11100,10550,319071
660cc14f6ca5177d63a41fdc,2020.02.04,10650,-100,10700,10900,10550,268617
660cc14f6ca5177d63a41fdd,,,,,,,
660cc1506ca5177d63a41fde,,,,,,,
660cc1506ca5177d63a41fdf,,,,,,,
660cc1506ca5177d63a41fe0,2020.02.03,10750,-400,11300,11500,10550,717316
660cc1506ca5177d63a41fe1,2020.01.31,11150,-550,12150,12150,11150,656755
660cc1516ca5177d63a41fe2,2020.01.30,11700,+150,11500,12450,11350,1243542
660cc1516ca5177d63a41fe3,2020.01.29,11550,-100,11900,11950,11250,543330
660cc1516ca5177d63a41fe4,2020.01.28,11650,+400,11950,12000,11100,1324505
660cc1516ca5177d63a41fe5,,,,,,,
660cc1516ca5177d63a41fe6,,,,,,,
660cc1516ca5177d63a41fe7,,,,,,,
660cc1516ca5177d63a41fe8,2020.01.23,11250,+550,10700,11350,10600,316246
660cc1516ca5177d63a41fe9,2020.01.22,10700,+100,10650,10700,10500,73275
660cc1516ca5177d63a41fea,2020.01.21,10600,-150,10850,10850,10500,74115
660cc1516ca5177d63a41feb,2020.01.20,10750,+50,10750,10800,10600,105787
660cc1516ca5177d63a41fec,2020.01.17,10700,+100,10650,10900,10600,78139
660cc1516ca5177d63a41fed,,,,,,,
660cc1536ca5177d63a41fee,,,,,,,
660cc1536ca5177d63a41fef,,,,,,,
660cc1536ca5177d63a41ff0,2020.01.16,10600,-50,10750,10750,10550,48681
660cc1536ca5177d63a41ff1,2020.01.15,10650,+100,10600,10700,10500,79860
660cc1536ca5177d63a41ff2,2020.01.14,10550,-400,10950,11050,10400,261773
660cc1536ca5177d63a41ff3,2020.01.13,10950,+50,10950,11300,10750,227459
660cc1536ca5177d63a41ff4,2020.01.10,10900,-50,10950,11400,10850,404100
660cc1536ca5177d63a41ff5,,,,,,,
660cc1536ca5177d63a41ff6,,,,,,,
660cc1536ca5177d63a41ff7,,,,,,,
660cc1536ca5177d63a41ff8,2020.01.09,10950,+850,10300,10950,10250,667721
660cc1536ca5177d63a41ff9,2020.01.08,10100,-250,10250,10300,9960,183259
660cc1546ca5177d63a41ffa,2020.01.07,10350,+400,10000,10350,10000,206144
660cc1546ca5177d63a41ffb,2020.01.06,9950,-150,9990,10050,9900,77750
660cc1546ca5177d63a41ffc,2020.01.03,10100,-50,10200,10250,10100,52330
660cc1546ca5177d63a41ffd,,,,,,,
660cc1556ca5177d63a41ffe,,,,,,,
660cc1556ca5177d63a41fff,,,,,,,
660cc1556ca5177d63a42000,2020.01.02,10150,+150,10150,10200,10000,75227
660cc1556ca5177d63a42001,2019.12.30,10000,0,10000,10100,9980,59620
660cc1556ca5177d63a42002,2019.12.27,10000,-100,10050,10100,9990,106323
660cc1556ca5177d63a42003,2019.12.26,10100,+120,10000,10150,9980,74444
660cc1556ca5177d63a42004,2019.12.24,9980,-170,10150,10250,9970,122680
660cc1556ca5177d63a42005,,,,,,,
660cc1556ca5177d63a42006,,,,,,,
660cc1556ca5177d63a42007,,,,,,,
660cc1556ca5177d63a42008,2019.12.23,10150,+100,10100,10150,10000,50610
660cc1566ca5177d63a42009,2019.12.20,10050,-50,10100,10250,10050,74722
660cc1566ca5177d63a4200a,2019.12.19,10100,0,10200,10200,9980,137166
660cc1566ca5177d63a4200b,2019.12.18,10100,-100,10300,10300,10050,69224
660cc1566ca5177d63a4200c,2019.12.17,10200,0,10250,10300,10100,73205
660cc1566ca5177d63a4200d,,,,,,,
660cc1576ca5177d63a4200e,,,,,,,
660cc1576ca5177d63a4200f,,,,,,,
660cc1576ca5177d63a42010,2019.12.16,10200,+150,10100,10300,10050,116116
660cc1576ca5177d63a42011,2019.12.13,10050,-200,10350,10350,10050,151884
660cc1576ca5177d63a42012,2019.12.12,10250,+280,10050,10300,10050,851986
660cc1576ca5177d63a42013,2019.12.11,9970,-130,10150,10150,9960,115350
660cc1576ca5177d63a42014,2019.12.10,10100,0,10050,10150,9920,58082
660cc1576ca5177d63a42015,,,,,,,
660cc1586ca5177d63a42016,,,,,,,
660cc1586ca5177d63a42017,,,,,,,
660cc1586ca5177d63a42018,2019.12.09,10100,+180,9930,10100,9850,113452
660cc1586ca5177d63a42019,2019.12.06,9920,+280,9730,9920,9600,127450
660cc1586ca5177d63a4201a,2019.12.05,9640,-90,9720,9850,9610,102297
660cc1586ca5177d63a4201b,2019.12.04,9730,-180,9880,9910,9640,161196
660cc1586ca5177d63a4201c,2019.12.03,9910,-70,9880,9970,9810,125138
660cc1586ca5177d63a4201d,,,,,,,
660cc1596ca5177d63a4201e,,,,,,,
660cc1596ca5177d63a4201f,,,,,,,
660cc1596ca5177d63a42020,2019.12.02,9980,+60,9970,10050,9890,73569
660cc1596ca5177d63a42021,2019.11.29,9920,-130,10000,10050,9840,160531
660cc1596ca5177d63a42022,2019.11.28,10050,-250,10200,10200,9960,397307
660cc15a6ca5177d63a42023,2019.11.27,10300,-200,10500,10550,10200,87719
660cc15a6ca5177d63a42024,2019.11.26,10500,+100,10400,10550,10300,113683
660cc15a6ca5177d63a42025,,,,,,,
660cc15a6ca5177d63a42026,,,,,,,
660cc15a6ca5177d63a42027,,,,,,,
660cc15a6ca5177d63a42028,2019.11.25,10400,+350,10100,10450,10100,130360
660cc15a6ca5177d63a42029,2019.11.22,10050,-50,10200,10250,10000,115307
660cc15a6ca5177d63a4202a,2019.11.21,10100,-250,10300,10500,10000,239583
660cc15a6ca5177d63a4202b,2019.11.20,10350,-100,10500,10900,10350,229794
660cc15a6ca5177d63a4202c,2019.11.19,10450,-150,10600,10700,10350,106544
660cc15a6ca5177d63a4202d,,,,,,,
660cc15b6ca5177d63a4202e,,,,,,,
660cc15b6ca5177d63a4202f,,,,,,,
660cc15c6ca5177d63a42030,2019.11.18,10600,+100,10550,10650,10450,129140
660cc15c6ca5177d63a42031,2019.11.15,10500,-250,10700,10850,10400,501687
660cc15c6ca5177d63a42032,2019.11.14,10750,-650,11500,11550,10750,321486
660cc15c6ca5177d63a42033,2019.11.13,11400,+50,11300,11850,11250,242401
660cc15c6ca5177d63a42034,2019.11.12,11350,+150,11350,11650,11200,319085
660cc15c6ca5177d63a42035,,,,,,,
660cc15c6ca5177d63a42036,,,,,,,
660cc15c6ca5177d63a42037,,,,,,,
660cc15c6ca5177d63a42038,2019.11.11,11200,-350,11450,11650,11050,198924
660cc15c6ca5177d63a42039,2019.11.08,11550,+200,11250,12150,11250,655054
660cc15c6ca5177d63a4203a,2019.11.07,11350,"+1,200",10200,11900,10150,1333081
660cc15c6ca5177d63a4203b,2019.11.06,10150,+100,10100,10300,10050,97149
660cc15d6ca5177d63a4203c,2019.11.05,10050,0,10050,10100,9990,76491
660cc15d6ca5177d63a4203d,,,,,,,
660cc15e6ca5177d63a4203e,,,,,,,
660cc15e6ca5177d63a4203f,,,,,,,
660cc15e6ca5177d63a42040,2019.11.04,10050,0,10050,10200,10000,129645
660cc15e6ca5177d63a42041,2019.11.01,10050,0,10050,10100,9930,93273
660cc15e6ca5177d63a42042,2019.10.31,10050,-150,10250,10300,9990,96061
660cc15e6ca5177d63a42043,2019.10.30,10200,-50,10200,10350,10100,61176
660cc15e6ca5177d63a42044,2019.10.29,10250,0,10350,10400,10250,41755
660cc15e6ca5177d63a42045,,,,,,,
660cc15e6ca5177d63a42046,,,,,,,
660cc15e6ca5177d63a42047,,,,,,,
660cc15e6ca5177d63a42048,2019.10.28,10250,+100,10150,10300,10150,42232
660cc15e6ca5177d63a42049,2019.10.25,10150,+100,10050,10200,9990,54892
660cc15f6ca5177d63a4204a,2019.10.24,10050,+50,9990,10100,9920,91933
660cc15f6ca5177d63a4204b,2019.10.23,10000,-100,10100,10100,9940,71664
660cc15f6ca5177d63a4204c,2019.10.22,10100,0,10100,10150,9990,92472
660cc15f6ca5177d63a4204d,,,,,,,
660cc1606ca5177d63a4204e,,,,,,,
